schema_version,design_id,fetched_at_utc,fetch_batch_id,submission_batch_id,batch_digest,campaign_label,grid_cell_id,run_label,experiment_id,task_id,backend,compiler,correct,open_dd,P_parallel_streams,M_data_per_stream,base_stream_seed,replicate_id,assignment_id,logical_width,shots_requested,target_qubits_requested,layout_request_mode,ideal_ensemble_mean,ideal_stream_sd,analytic_E_iid_F_echo,logical_two_qubit_gates,logical_two_qubit_depth,qasm_sha256,stream_set_sha256,fingerprint_sha256,task_status_query,result_status,result_finished,result_error,returned_task_id,task_id_matches,raw_result_path,returned_qasm_path,fetch_reason,analysis_eligible,hardware_loss_vs_fixed_ideal,parse_reason,counts_parse_pass,shots_observed,shots_match_manifest,ensemble_raw_F_echo,ensemble_cluster_se,ensemble_cluster_ci_low,ensemble_cluster_ci_high,ensemble_naive_independent_se,design_effect,mean_signed_offdiag_pair_corr,mean_abs_offdiag_pair_corr,effective_parallelism_raw,effective_parallelism,effective_parallelism_capped,parallel_efficiency_raw,parallel_efficiency_capped,pair_success_covariance,pair_success_correlation,joint_all_zero_probability,returned_qasm_parse_reason,returned_qasm_parse_pass,returned_depth,returned_two_qubit_gates,returned_two_qubit_depth,returned_swap_gates,returned_num_qubits,returned_num_clbits,returned_measurement_map,returned_physical_pairs,returned_layout_signature,measurement_map_complete,physical_measurements_unique,pair_isolation_audit_pass,swap_free,returned_cross_pair_two_qubit_gates,returned_ops,layout_audit_pass,retry_index,retry_of_task_id,replacement_reason
2,pm_grid_v1,2026-07-31T00:23:48.293212+00:00,fetch_20260731T002345Z_87f4049f,imdb_parallel_qos_grid_001_P2_6fbe20de144c,6fbe20de144c13fb35b2baa3efba3e861d558f2e5d4d00f438bffe4fd0b0b69a,imdb_parallel_qos_grid_001,P2_M64,imdb_parallel_qos_grid_001_M64_P2_rep0,imdb_parallel_grid_M64_P2_seed20260731_rep0_auto_v0,2607310821448759741,Shenglian,qsteed,False,,2,64,20260731,0,auto_v0,4,4096,[],compiler_auto,0.9355931586158088,0.02418999033263418,0.7496859337217165,198,124,d3b30ef71625bfc432555332d1ffa5bac0766529d1e8cb27087d554c1966c41e,c04c9bee8fe2402b50778340a602eb5eb91f1c289539ab11ec376b73981a4de3,5eb82cb49eea17f87cc82b03a5089f1dc2180acd7074c85fe2389751d5dea901,Finished,Finished,2026-07-31 08:22:00.373070,,2.60731082144876e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M64_P2_rep0_2607310821448759741.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M64_P2_rep0_2607310821448759741.qasm,ok,True,0.7347874945533088,ok,True,4096.0,True,0.2008056640625,0.004429438350322591,0.1921241244241272,0.2094872037008728,0.004418636994719589,1.0048949744320337,0.004914916320181823,0.004914916320181823,1.9902577392531982,1.9902577392531982,1.9902577392531982,0.9951288696265991,0.9951288696265991,"[[0.1455500228937729, 0.0007829193376068376], [0.0007829193376068376, 0.17433697487408426]]","[[1.0, 0.004914916320181823], [0.004914916320181823, 1.0]]",0.04052734375,ok,True,685.0,198.0,124.0,0.0,84.0,4.0,"{'0': 48, '1': 41, '2': 40, '3': 34}","[[48, 41], [40, 34]]","[[48,41],[40,34]]",True,True,True,True,0.0,"{'rz': 464, 'ry': 297, 'cx': 198, 'rx': 195, 'barrier': 70, 'h': 8, 'measure': 4}",True,,,
2,pm_grid_v1,2026-07-31T00:37:04.108298+00:00,fetch_20260731T003703Z_3c4fc7d2,imdb_parallel_qos_grid_001_P2_6fbe20de144c,6fbe20de144c13fb35b2baa3efba3e861d558f2e5d4d00f438bffe4fd0b0b69a,imdb_parallel_qos_grid_001,P2_M96,imdb_parallel_qos_grid_001_M96_P2_rep0,imdb_parallel_grid_M96_P2_seed20260731_rep0_auto_v0,2607310821454818478,Shenglian,qsteed,False,,2,96,20260731,0,auto_v0,4,4096,[],compiler_auto,0.9308256002102956,0.0677869626149377,0.8198870250066687,298,186,c92d62d38c8acc4f4fd228b637143ea7788acffc16a004d0de99680a0dce01a2,06ea052195ddc1c25450908b3fd373917ac68b7afeda95dd287bcd3240001e1e,04e66c225fb72174234d37681d5443beb748bfd30519bed9a01c24aa341ae7e7,Failed,,,,,,,,failed_status:failed,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2,pm_grid_v1,2026-07-31T01:08:02.619317+00:00,fetch_20260731T010802Z_bd4ae0c3,imdb_parallel_qos_grid_001_P2_6fbe20de144c,6fbe20de144c13fb35b2baa3efba3e861d558f2e5d4d00f438bffe4fd0b0b69a,imdb_parallel_qos_grid_001,P2_M16,imdb_parallel_qos_grid_001_M16_P2_rep0,imdb_parallel_grid_M16_P2_seed20260731_rep0_auto_v0,2607310905096989403,Shenglian,qsteed,False,,2,16,20260731,0,auto_v0,4,4096,[],compiler_auto,0.25,0.30177669529663687,0.42643681702684777,56,32,8432908b4eeba5bc37d70c0d4f6b2a0a35a1c86e37f72699849e1618936d38b8,8111f1d07c861fb968b7379c772ef9dd6cf02090fed9eda54aee0963f31f5b4b,8ab3ed00b610216174606f74385ed012bd54b589c12df5bad41d14d5db999b4b,Finished,Finished,2026-07-31 09:05:14.601378,,2.607310905096989e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M16_P2_rep0_2607310905096989403.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M16_P2_rep0_2607310905096989403.qasm,audit_failed,False,0.0517578125,ok,True,4096.0,True,0.1982421875,0.004422298937498952,0.18957464085363232,0.20690973414636768,0.0043938058231888155,1.0130117269904748,0.013091115088552296,0.013091115088552296,1.974310806787734,1.974310806787734,1.974310806787734,0.987155403393867,0.987155403393867,"[[0.1755415808150183, 0.0020578163156288157], [0.0020578163156288157, 0.14076021634615385]]","[[1.0, 0.013091115088552296], [0.013091115088552296, 1.0]]",0.04052734375,ok,True,317.0,140.0,98.0,0.0,84.0,4.0,"{'0': 40, '1': 48, '2': 34, '3': 41}","[[40, 48], [34, 41]]","[[40,48],[34,41]]",True,True,False,True,84.0,"{'cx': 140, 'rz': 138, 'ry': 84, 'rx': 45, 'barrier': 22, 'h': 8, 'measure': 4}",False,1.0,2.6073108214384676e+18,audit_failed
2,pm_grid_v1,2026-07-31T01:06:51.658101+00:00,fetch_20260731T010650Z_16ab2b6a,imdb_parallel_qos_grid_001_P2_6fbe20de144c,6fbe20de144c13fb35b2baa3efba3e861d558f2e5d4d00f438bffe4fd0b0b69a,imdb_parallel_qos_grid_001,P2_M96,imdb_parallel_qos_grid_001_M96_P2_rep0,imdb_parallel_grid_M96_P2_seed20260731_rep0_auto_v0,2607310905112989450,Shenglian,qsteed,False,,2,96,20260731,0,auto_v0,4,4096,[],compiler_auto,0.9308256002102956,0.0677869626149377,0.8198870250066687,298,186,c92d62d38c8acc4f4fd228b637143ea7788acffc16a004d0de99680a0dce01a2,06ea052195ddc1c25450908b3fd373917ac68b7afeda95dd287bcd3240001e1e,04e66c225fb72174234d37681d5443beb748bfd30519bed9a01c24aa341ae7e7,Finished,Finished,2026-07-31 09:05:18.018968,,2.6073109051129897e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M96_P2_rep0_2607310905112989450.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M96_P2_rep0_2607310905112989450.qasm,ok,True,0.7454007955227956,ok,True,4096.0,True,0.1854248046875,0.004319262881997103,0.176959204999025,0.193890404375975,0.004294127827711192,1.011740971621841,0.011743281519732314,0.011743281519732314,1.9767905581543859,1.9767905581543859,1.9767905581543859,0.9883952790771929,0.9883952790771929,"[[0.14806070665445664, 0.0017735519688644689], [0.0017735519688644689, 0.1540526151365995]]","[[1.0, 0.011743281519732314], [0.011743281519732314, 0.9999999999999998]]",0.0361328125,ok,True,1026.0,298.0,186.0,0.0,84.0,4.0,"{'0': 40, '1': 34, '2': 48, '3': 41}","[[40, 34], [48, 41]]","[[40,34],[48,41]]",True,True,True,True,0.0,"{'rz': 696, 'ry': 447, 'cx': 298, 'rx': 297, 'barrier': 102, 'h': 8, 'measure': 4}",True,1.0,2.6073108214548183e+18,failed_status:failed
2,pm_grid_v1,2026-07-31T01:20:31.605355+00:00,fetch_20260731T012031Z_a69fbe56,imdb_parallel_qos_grid_001_P2_6fbe20de144c,6fbe20de144c13fb35b2baa3efba3e861d558f2e5d4d00f438bffe4fd0b0b69a,imdb_parallel_qos_grid_001,P2_M16,imdb_parallel_qos_grid_001_M16_P2_rep0,imdb_parallel_grid_M16_P2_seed20260731_rep0_auto_v0,2607310919042542704,Shenglian,qsteed,False,,2,16,20260731,0,auto_v0,4,4096,[],compiler_auto,0.25,0.30177669529663687,0.42643681702684777,56,32,8432908b4eeba5bc37d70c0d4f6b2a0a35a1c86e37f72699849e1618936d38b8,8111f1d07c861fb968b7379c772ef9dd6cf02090fed9eda54aee0963f31f5b4b,8ab3ed00b610216174606f74385ed012bd54b589c12df5bad41d14d5db999b4b,Finished,Finished,2026-07-31 09:19:09.119347,,2.6073109190425426e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M16_P2_rep0_2607310919042542704.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M16_P2_rep0_2607310919042542704.qasm,ok,True,0.10009765625,ok,True,4096.0,True,0.14990234375,0.003944391482453471,0.14217147850346465,0.15763320899653535,0.003934933311575462,1.004813061445498,0.004859214990559247,0.004859214990559247,1.9904199863035743,1.9904199863035743,1.9904199863035743,0.9952099931517872,0.9952099931517872,"[[0.14428323412698413, 0.0006105006105006105], [0.0006105006105006105, 0.1094017094017094]]","[[0.9999999999999998, 0.004859214990559247], [0.004859214990559247, 1.0000000000000002]]",0.0224609375,ok,True,179.0,56.0,32.0,0.0,84.0,4.0,"{'0': 48, '1': 41, '2': 34, '3': 40}","[[48, 41], [34, 40]]","[[48,41],[34,40]]",True,True,True,True,0.0,"{'rz': 138, 'ry': 84, 'cx': 56, 'rx': 45, 'barrier': 22, 'h': 8, 'measure': 4}",True,2.0,2.607310905096989e+18,audit_failed
2,pm_grid_v1,2026-07-31T01:26:21.834018+00:00,fetch_20260731T012621Z_815fb3e0,imdb_parallel_qos_grid_001_P4_7a87d3d77c54,7a87d3d77c54241d50001d6bdd8abc98b548357a5e9bb855e8f2c503a0f768ce,imdb_parallel_qos_grid_001,P4_M4,imdb_parallel_qos_grid_001_M4_P4_rep0,imdb_parallel_grid_M4_P4_seed20260731_rep0_auto_v0,2607310923212616284,Shenglian,qsteed,False,,4,4,20260731,0,auto_v0,8,4096,[],compiler_auto,0.4375,0.375,0.2265625,50,14,8b676a445fa17237095037c4bd81236e858b0f431d1669b7b4fa8d80022dc42e,6abade1f7561dbe040776a1e07b42cbdfd6010c14caf7775347c43eedc53dac6,5c6ac1b9056256115f7a212d4e2cbaaa450a1693ed9a2a3d11b6767c7df8af3a,Finished,Finished,2026-07-31 09:23:26.253030,,2.607310923212616e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M4_P4_rep0_2607310923212616284.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M4_P4_rep0_2607310923212616284.qasm,ok,True,0.0946044921875,ok,True,4096.0,True,0.3428955078125,0.003504745361052635,0.336026333129853,0.349764682495147,0.00348911780118249,1.0089779469985483,0.0033022131195135675,0.01447465339953153,3.964407757274556,3.964407757274556,3.964407757274556,0.991101939318639,0.991101939318639,"[[0.1768687042124542, -0.000331959706959707, -0.0032647474053724055, -0.0004483363858363858], [-0.000331959706959707, 0.19693223443223443, 0.0014289529914529914, 0.008997252747252747], [-0.0032647474053724055, 0.0014289529914529914, 0.2355118189102564, -0.0027997176434676435], [-0.0004483363858363858, 0.008997252747252747, -0.0027997176434676435, 0.1885187728937729]]","[[1.0000000000000002, -0.001778694946749803, -0.015996233502459233, -0.0024552809113117724], [-0.001778694946749803, 1.0000000000000002, 0.006635187263645652, 0.04669541229348964], [-0.015996233502459233, 0.006635187263645652, 1.0000000000000002, -0.013287111479533079], [-0.0024552809113117724, 0.04669541229348964, -0.013287111479533079, 1.0]]",0.011474609375,ok,True,80.0,50.0,14.0,0.0,84.0,8.0,"{'0': 61, '1': 54, '2': 40, '3': 34, '4': 75, '5': 68, '6': 48, '7': 41}","[[61, 54], [40, 34], [75, 68], [48, 41]]","[[61,54],[40,34],[75,68],[48,41]]",True,True,True,True,0.0,"{'rz': 120, 'ry': 75, 'cx': 50, 'rx': 45, 'h': 16, 'barrier': 10, 'measure': 8}",True,0.0,,
2,pm_grid_v1,2026-07-31T01:26:22.633645+00:00,fetch_20260731T012621Z_815fb3e0,imdb_parallel_qos_grid_001_P4_7a87d3d77c54,7a87d3d77c54241d50001d6bdd8abc98b548357a5e9bb855e8f2c503a0f768ce,imdb_parallel_qos_grid_001,P4_M8,imdb_parallel_qos_grid_001_M8_P4_rep0,imdb_parallel_grid_M8_P4_seed20260731_rep0_auto_v0,2607310923216597251,Shenglian,qsteed,False,,4,8,20260731,0,auto_v0,8,4096,[],compiler_auto,0.1875,0.07216878364870322,0.299713134765625,72,22,f2338572da69d90dbbb6f901f781aa07e2d44dbcee85acdc6110e723a5f1b9ed,51a1bd6d64a73fb4005fbcc3e45b38d16fce9a0a75707d2476a18853b1b6de2c,0469a754b2cd1e5fe7632fea015ec16444cc03a7b57fe195bd8b8d3a50fab6af,Finished,Finished,2026-07-31 09:23:29.384110,,2.6073109232165975e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M8_P4_rep0_2607310923216597251.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M8_P4_rep0_2607310923216597251.qasm,audit_failed,False,-0.027587890625,ok,True,4096.0,True,0.215087890625,0.0031918461838348062,0.20883198706049216,0.22134379418950784,0.0032085396179660653,0.9896214417154279,-0.0034161866312418273,0.008991706972730969,4.041949609606607,4.041949609606607,4.0,1.0104874024016517,1.0,"[[0.17792181776556776, -0.0010726686507936509, -0.00015119429181929182, -0.0015119429181929182], [-0.0010726686507936509, 0.17447129693223443, -0.003547819368131868, 0.0017623435592185592], [-0.00015119429181929182, -0.003547819368131868, 0.15750128777472527, 0.0010202037545787546], [-0.0015119429181929182, 0.0017623435592185592, 0.0010202037545787546, 0.16478079212454214]]","[[1.0, -0.006088201113365685, -0.0009031892027490562, -0.00883013815516333], [-0.006088201113365685, 1.0000000000000002, -0.021402152340640312, 0.010393822306778402], [-0.0009031892027490562, -0.021402152340640312, 1.0, 0.006332738717689018], [-0.00883013815516333, 0.010393822306778402, 0.006332738717689018, 1.0000000000000002]]",0.001953125,ok,True,306.0,228.0,116.0,0.0,84.0,8.0,"{'0': 54, '1': 61, '2': 34, '3': 40, '4': 41, '5': 75, '6': 48, '7': 68}","[[54, 61], [34, 40], [41, 75], [48, 68]]","[[54,61],[34,40],[41,75],[48,68]]",True,True,False,True,156.0,"{'cx': 228, 'rz': 180, 'ry': 108, 'rx': 54, 'h': 16, 'barrier': 14, 'measure': 8}",False,0.0,,
2,pm_grid_v1,2026-07-31T01:26:23.412480+00:00,fetch_20260731T012621Z_815fb3e0,imdb_parallel_qos_grid_001_P4_7a87d3d77c54,7a87d3d77c54241d50001d6bdd8abc98b548357a5e9bb855e8f2c503a0f768ce,imdb_parallel_qos_grid_001,P4_M16,imdb_parallel_qos_grid_001_M16_P4_rep0,imdb_parallel_grid_M16_P4_seed20260731_rep0_auto_v0,2607310923220585463,Shenglian,qsteed,False,,4,16,20260731,0,auto_v0,8,4096,[],compiler_auto,0.3162912607362388,0.3406068033106783,0.42643681702684777,114,38,7c2f74d7f0060c67686dc57b8698ddfce7a17ddd3d0d3f39e580f55bbce17649,a1b143ef462046ba3fe35ab9f86e21917b50680ffaa2a75e836696b9762c5ac3,834130ed4316499f76a0aab8506f5b55f00a4e7e4017cc9e16f3a6efa94727bd,Finished,Finished,2026-07-31 09:23:32.437983,,2.6073109232205855e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M16_P4_rep0_2607310923220585463.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M16_P4_rep0_2607310923220585463.qasm,audit_failed,False,0.10883276464248881,ok,True,4096.0,True,0.20745849609375,0.003111613220225963,0.2013598462482884,0.2135571459392116,0.0031575370728579026,0.9711231325446538,-0.008932397267710428,0.013003058569159455,4.118942146418362,4.118942146418362,4.0,1.0297355366045906,1.0,"[[0.18766782804868742, -0.001503834706959707, -0.006647063873626373, -0.0006597460699023199], [-0.001503834706959707, 0.13320741758241758, -0.0015586843711843713, 0.0017885760073260073], [-0.006647063873626373, -0.0015586843711843713, 0.17148866758241757, -0.0008532699938949939], [-0.0006597460699023199, 0.0017885760073260073, -0.0008532699938949939, 0.16103265224358973]]","[[1.0, -0.009511324203484236, -0.037052475191529655, -0.003795114864547109], [-0.009511324203484236, 1.0000000000000002, -0.010312792114031131, 0.012211983904347074], [-0.037052475191529655, -0.010312792114031131, 0.9999999999999999, -0.005134661137017526], [-0.003795114864547109, 0.012211983904347074, -0.005134661137017526, 1.0000000000000002]]",0.00048828125,ok,True,342.0,198.0,102.0,0.0,84.0,8.0,"{'0': 54, '1': 61, '2': 41, '3': 34, '4': 75, '5': 68, '6': 40, '7': 48}","[[54, 61], [41, 34], [75, 68], [40, 48]]","[[54,61],[41,34],[75,68],[40,48]]",True,True,False,True,84.0,"{'rz': 282, 'cx': 198, 'ry': 171, 'rx': 90, 'barrier': 22, 'h': 16, 'measure': 8}",False,0.0,,
2,pm_grid_v1,2026-07-31T01:26:24.034719+00:00,fetch_20260731T012621Z_815fb3e0,imdb_parallel_qos_grid_001_P4_7a87d3d77c54,7a87d3d77c54241d50001d6bdd8abc98b548357a5e9bb855e8f2c503a0f768ce,imdb_parallel_qos_grid_001,P4_M32,imdb_parallel_qos_grid_001_M32_P4_rep0,imdb_parallel_grid_M32_P4_seed20260731_rep0_auto_v0,2607310923226140529,Shenglian,qsteed,False,,4,32,20260731,0,auto_v0,8,4096,[],compiler_auto,0.5351062949525366,0.41938636358000203,0.5941587446516726,208,70,d77ffbc1d313db41c4e95d7d66310ffedfeb3114a37dbef87f0a430fb8ef9885,288564c53da1866ac6f6c8358a6eeda4df59bb2e96c97088b32c3a859c3ce00b,5d6668a43cccd7250dce19dc7efa452c1dae8a2c52cf462acb36a55c93bf1206,Finished,Finished,2026-07-31 09:23:35.771972,,2.6073109232261407e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M32_P4_rep0_2607310923226140529.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M32_P4_rep0_2607310923226140529.qasm,ok,True,0.3351551230775366,ok,True,4096.0,True,0.199951171875,0.003094468817907763,0.19388612444061856,0.20601621930938144,0.0031239214282961256,0.9812327101434198,-0.006454474948083936,0.018861756195735047,4.076504949998403,4.076504949998403,4.0,1.0191262374996009,1.0,"[[0.16690651470924908, -0.004762918288308914, 0.0002870664491758242, 0.003520334916819292], [-0.004762918288308914, 0.15161633613782052, -0.005375803666819292, -0.001856363038003663], [0.0002870664491758242, -0.005375803666819292, 0.16577613467261904, 0.002186295692155067], [0.003520334916819292, -0.001856363038003663, 0.002186295692155067, 0.15525930774954214]]","[[1.0, -0.02994080604390513, 0.0017257774446276328, 0.02186847589533329], [-0.02994080604390513, 1.0000000000000002, -0.033908563818572185, -0.012099323568979631], [0.0017257774446276328, -0.033908563818572185, 1.0, 0.013627590402992412], [0.02186847589533329, -0.012099323568979631, 0.013627590402992412, 0.9999999999999998]]",0.000244140625,ok,True,388.0,208.0,70.0,0.0,84.0,8.0,"{'0': 61, '1': 54, '2': 75, '3': 68, '4': 41, '5': 48, '6': 40, '7': 34}","[[61, 54], [75, 68], [41, 48], [40, 34]]","[[61,54],[75,68],[41,48],[40,34]]",True,True,True,True,0.0,"{'rz': 500, 'ry': 312, 'cx': 208, 'rx': 186, 'barrier': 38, 'h': 16, 'measure': 8}",True,0.0,,
2,pm_grid_v1,2026-07-31T01:26:24.765185+00:00,fetch_20260731T012621Z_815fb3e0,imdb_parallel_qos_grid_001_P4_7a87d3d77c54,7a87d3d77c54241d50001d6bdd8abc98b548357a5e9bb855e8f2c503a0f768ce,imdb_parallel_qos_grid_001,P4_M64,imdb_parallel_qos_grid_001_M64_P4_rep0,imdb_parallel_grid_M64_P4_seed20260731_rep0_auto_v0,2607310923233394632,Shenglian,qsteed,False,,4,64,20260731,0,auto_v0,8,4096,[],compiler_auto,0.8335206075887385,0.205426488890233,0.7496859337217165,398,134,0606d7c98af537a3acd7d27225b4befcd87189ffd6aee6fe30b2f4816071c338,71e0494ca3aab43cc66819a66b67798509a812bed06519399cc874b21ec023c4,d3db2aa2e5e01d4d41157e988dd9b74c4537bf4f347d99f0c6f85a431ceedda6,Finished,Finished,2026-07-31 09:23:39.651723,,2.6073109232333947e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M64_P4_rep0_2607310923233394632.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M64_P4_rep0_2607310923233394632.qasm,ok,True,0.6343018575887385,ok,True,4096.0,True,0.19921875,0.0030722084302110676,0.19319733212378598,0.20524016787621402,0.0031180809962379767,0.9707928484182277,-0.009834744336623569,0.013413083494378591,4.120343497088433,4.120343497088433,4.0,1.0300858742721082,1.0,"[[0.15675694205967644, 0.0003406641101953602, 0.0006474645146520146, 0.0007141783997252747], [0.0003406641101953602, 0.1532945570054945, -0.0014933417277167276, -0.00532411382020757], [0.0006474645146520146, -0.0014933417277167276, 0.1758079594017094, -0.004189798916361416], [0.0007141783997252747, -0.00532411382020757, -0.004189798916361416, 0.15130965497176435]]","[[1.0, 0.0021976049425904615, 0.0039001679865179138, 0.00463724454415669], [0.0021976049425904615, 1.0000000000000002, -0.009096546975953732, -0.034958327247299734], [0.0039001679865179138, -0.009096546975953732, 1.0000000000000002, -0.025688609269753013], [0.00463724454415669, -0.034958327247299734, -0.025688609269753013, 1.0000000000000002]]",0.001220703125,ok,True,740.0,398.0,134.0,0.0,84.0,8.0,"{'0': 48, '1': 41, '2': 40, '3': 34, '4': 61, '5': 54, '6': 68, '7': 75}","[[48, 41], [40, 34], [61, 54], [68, 75]]","[[48,41],[40,34],[61,54],[68,75]]",True,True,True,True,0.0,"{'rz': 946, 'ry': 597, 'cx': 398, 'rx': 372, 'barrier': 70, 'h': 16, 'measure': 8}",True,0.0,,
2,pm_grid_v1,2026-07-31T01:26:25.471532+00:00,fetch_20260731T012621Z_815fb3e0,imdb_parallel_qos_grid_001_P4_7a87d3d77c54,7a87d3d77c54241d50001d6bdd8abc98b548357a5e9bb855e8f2c503a0f768ce,imdb_parallel_qos_grid_001,P4_M96,imdb_parallel_qos_grid_001_M96_P4_rep0,imdb_parallel_grid_M96_P4_seed20260731_rep0_auto_v0,2607310923243167480,Shenglian,qsteed,False,,4,96,20260731,0,auto_v0,8,4096,[],compiler_auto,0.8922708464090883,0.1016498851297983,0.8198870250066687,588,198,c36fafdfb2c6175e5738c97b08f49ae6ae725470415b4b66114d121d3a2a3699,edf44a793a95586904174014da0e680933bbc6da8fa7b4d3f8f832d2a6e16669,d81113670de0c71aa237c4b0b3fb3a7b975db8dc347b5be0fd982434e37094bf,Finished,Finished,2026-07-31 09:23:44.150620,,2.607310923243167e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M96_P4_rep0_2607310923243167480.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M96_P4_rep0_2607310923243167480.qasm,ok,True,0.7089822721903383,ok,True,4096.0,True,0.18328857421875,0.0030602612268709893,0.1772905724307985,0.1892865760067015,0.0030184403349460347,1.027902230463042,0.009607821749504915,0.013396682213505465,3.8914206832668414,3.8914206832668414,3.8914206832668414,0.9728551708167104,0.9728551708167104,"[[0.17176220047313798, -0.0001689608134920635, 0.0008862990308302808, 0.0013165111797924299], [-0.0001689608134920635, 0.1428489750267094, -0.0014646648923992674, 0.003512345943986569], [0.0008862990308302808, -0.0014646648923992674, 0.14188743656517094, 0.004248643067002442], [0.0013165111797924299, 0.003512345943986569, 0.004248643067002442, 0.1405987079326923]]","[[1.0, -0.0010786576550203448, 0.005677334794746245, 0.008471690654108462], [-0.0010786576550203448, 1.0, -0.010287923736981307, 0.024783809116090665], [0.005677334794746245, -0.010287923736981307, 1.0, 0.03008067732408577], [0.008471690654108462, 0.024783809116090665, 0.03008067732408577, 0.9999999999999998]]",0.0009765625,ok,True,1092.0,588.0,198.0,0.0,84.0,8.0,"{'0': 61, '1': 54, '2': 75, '3': 68, '4': 41, '5': 48, '6': 40, '7': 34}","[[61, 54], [75, 68], [41, 48], [40, 34]]","[[61,54],[75,68],[41,48],[40,34]]",True,True,True,True,0.0,"{'rz': 1388, 'ry': 882, 'cx': 588, 'rx': 564, 'barrier': 102, 'h': 16, 'measure': 8}",True,0.0,,
2,pm_grid_v1,2026-07-31T01:31:17.822499+00:00,fetch_20260731T013117Z_0d78db47,imdb_parallel_qos_grid_001_P4_7a87d3d77c54,7a87d3d77c54241d50001d6bdd8abc98b548357a5e9bb855e8f2c503a0f768ce,imdb_parallel_qos_grid_001,P4_M8,imdb_parallel_qos_grid_001_M8_P4_rep0,imdb_parallel_grid_M8_P4_seed20260731_rep0_auto_v0,2607310928436019879,Shenglian,qsteed,False,,4,8,20260731,0,auto_v0,8,4096,[],compiler_auto,0.1875,0.07216878364870322,0.299713134765625,72,22,f2338572da69d90dbbb6f901f781aa07e2d44dbcee85acdc6110e723a5f1b9ed,51a1bd6d64a73fb4005fbcc3e45b38d16fce9a0a75707d2476a18853b1b6de2c,0469a754b2cd1e5fe7632fea015ec16444cc03a7b57fe195bd8b8d3a50fab6af,Finished,Finished,2026-07-31 09:28:50.549809,,2.6073109284360197e+18,True,results/qos_parallel_ensemble/raw_results/result_imdb_parallel_qos_grid_001_M8_P4_rep0_2607310928436019879.json,results/qos_parallel_ensemble/raw_results/returned_imdb_parallel_qos_grid_001_M8_P4_rep0_2607310928436019879.qasm,audit_failed,False,-0.00274658203125,ok,True,4096.0,True,0.19024658203125,0.0030758482996139356,0.18421803014209792,0.19627513392040208,0.0030633634265166917,1.0081676984944907,0.003397593570850872,0.020621166911427288,3.9675938893630978,3.9675938893630978,3.9675938893630978,0.9918984723407744,0.9918984723407744,"[[0.15615931919642856, 0.00263671875, -0.008425087282509158, 0.0009203415941697192], [0.00263671875, 0.1496143830128205, 0.002894512171855922, 0.0029154981303418804], [-0.008425087282509158, 0.002894512171855922, 0.17025186727335165, 0.0015695946848290599], [0.0009203415941697192, 0.0029154981303418804, 0.0015695946848290599, 0.13897706568605006]]","[[1.0, 0.017250162122656947, -0.05167072002172924, 0.006247316774041657], [0.017250162122656947, 1.0, 0.018136052540884726, 0.020218760380829395], [-0.05167072002172924, 0.018136052540884726, 1.0, 0.010203989628421749], [0.006247316774041657, 0.020218760380829395, 0.010203989628421749, 1.0]]",0.002197265625,ok,True,218.0,132.0,68.0,0.0,84.0,8.0,"{'0': 75, '1': 68, '2': 54, '3': 48, '4': 41, '5': 61, '6': 34, '7': 40}","[[75, 68], [54, 48], [41, 61], [34, 40]]","[[75,68],[54,48],[41,61],[34,40]]",True,True,False,True,60.0,"{'rz': 180, 'cx': 132, 'ry': 108, 'rx': 54, 'h': 16, 'barrier': 14, 'measure': 8}",False,1.0,2.6073109232165975e+18,audit_failed
